"BaseIdentifier","Action","Identifier","Title","KeptIdentifier","KeptTitle"
"zx_Zacaron_Mystery_The","REMOVE","zx_Zacaron_Mystery_The_1986_Players_Software_Part_2_of_2_a","Zacaron Mystery, The (Part 2 of 2)","zx_Zacaron_Mystery_The_1986_Players_Software_Part_1_of_2","Zacaron Mystery, The (Part 1 of 2)"
"zx_Codename_Mat_II","REMOVE","zx_Codename_Mat_II_1984_Domark_a","Codename Mat II","zx_Codename_Mat_II_1984_Domark","Codename Mat II"
"zx_Codename_Mat_II","REMOVE","zx_Codename_Mat_II_1984_Domark_a2","Codename Mat II","zx_Codename_Mat_II_1984_Domark","Codename Mat II"
"zx_Codename_Mat_II","REMOVE","zx_Codename_Mat_II_1984_Domark_a3","Codename Mat II","zx_Codename_Mat_II_1984_Domark","Codename Mat II"
"zx_Codename_Mat_II","REMOVE","zx_Codename_Mat_II_1984_Domark_a4","Codename Mat II","zx_Codename_Mat_II_1984_Domark","Codename Mat II"
"a8b_Crack_Up_1989","REMOVE","a8b_Crack_Up_1989_Atlantis_Software_GB_cr_Lord_of_Darkness","Crack-Up!","a8b_Crack_Up_1989_Atlantis_Software_GB_cr_GEM_k_file","Crack-Up!"
"zx_Chessmaster_2000_The","REMOVE","zx_Chessmaster_2000_The_1990_Dro_Soft_es_a","Chessmaster 2000, The","zx_Chessmaster_2000_The_1990_Dro_Soft_es","Chessmaster 2000, The"
"zx_Inheritance_The_1987","REMOVE","zx_Inheritance_The_1987_Infogrames_Part_2_of_3","Inheritance, The (Part 2 of 3)","zx_Inheritance_The_1987_Infogrames_Part_1_of_3","Inheritance, The (Part 1 of 3)"
"zx_Inheritance_The_1987","REMOVE","zx_Inheritance_The_1987_Infogrames_Part_3_of_3","Inheritance, The (Part 3 of 3)","zx_Inheritance_The_1987_Infogrames_Part_1_of_3","Inheritance, The (Part 1 of 3)"
"zx_Typhoon_1988_Ocean","REMOVE","zx_Typhoon_1988_Ocean_a_128K","Typhoon","zx_Typhoon_1988_Ocean_128K","Typhoon"
"zx_Typhoon_1988_Ocean","REMOVE","zx_Typhoon_1988_Ocean_a2_128K","Typhoon","zx_Typhoon_1988_Ocean_128K","Typhoon"
"Break_Street_1984_Creative","REMOVE","Break_Street_1984_Creative_Sparks_Side_A","Break Street (Side A)","Break_Street_1984_Creative_Sparks","Break Street"
"zx_Ninja_Scooter_Simulator","REMOVE","zx_Ninja_Scooter_Simulator_1988_Silverbird_Software_a","Ninja Scooter Simulator","zx_Ninja_Scooter_Simulator_1988_Silverbird_Software","Ninja Scooter Simulator"
"zx_Questprobe_1_The","REMOVE","zx_Questprobe_1_The_Hulk_1984_Adventure_International_a","Questprobe 1 - The Hulk","zx_Questprobe_1_The_Hulk_1984_Adventure_International","Questprobe 1 - The Hulk"
"zx_Questprobe_1_The","REMOVE","zx_Questprobe_1_The_Hulk_1984_Adventure_International_a2","Questprobe 1 - The Hulk","zx_Questprobe_1_The_Hulk_1984_Adventure_International","Questprobe 1 - The Hulk"
"zx_Questprobe_1_The","REMOVE","zx_Questprobe_1_The_Hulk_1984_Adventure_International_a3","Questprobe 1 - The Hulk","zx_Questprobe_1_The_Hulk_1984_Adventure_International","Questprobe 1 - The Hulk"
"zx_Questprobe_1_The","REMOVE","zx_Questprobe_1_The_Hulk_1984_Adventure_International_a4","Questprobe 1 - The Hulk","zx_Questprobe_1_The_Hulk_1984_Adventure_International","Questprobe 1 - The Hulk"
"zx_Questprobe_1_The","REMOVE","zx_Questprobe_1_The_Hulk_1984_Adventure_International_a5","Questprobe 1 - The Hulk","zx_Questprobe_1_The_Hulk_1984_Adventure_International","Questprobe 1 - The Hulk"
"zx_Realm_of_Darkness","REMOVE","zx_Realm_of_Darkness_1987_Zenobi_Software_a","Realm of Darkness","zx_Realm_of_Darkness_1987_Zenobi_Software","Realm of Darkness"
"a8b_Montezumas_Revenge_1984","REMOVE","a8b_Montezumas_Revenge_1984_Parker_Brothers_US_h","Montezuma's Revenge","a8b_Montezumas_Revenge_1984_Parker_Brothers_US","Montezuma's Revenge"
"a8b_Montezumas_Revenge_1984","REMOVE","a8b_Montezumas_Revenge_1984_Parker_Brothers_US_h_Steve_Bruce_a_k_file","Montezuma's Revenge","a8b_Montezumas_Revenge_1984_Parker_Brothers_US","Montezuma's Revenge"
"a8b_Montezumas_Revenge_1984","REMOVE","a8b_Montezumas_Revenge_1984_Parker_Brothers_US_h_Steve_Bruce_a2_k_file","Montezuma's Revenge","a8b_Montezumas_Revenge_1984_Parker_Brothers_US","Montezuma's Revenge"
"a8b_Montezumas_Revenge_1984","REMOVE","a8b_Montezumas_Revenge_1984_Parker_Brothers_US_h_Steve_Bruce_k_file","Montezuma's Revenge","a8b_Montezumas_Revenge_1984_Parker_Brothers_US","Montezuma's Revenge"
"a8b_Montezumas_Revenge_1984","REMOVE","a8b_Montezumas_Revenge_1984_Parker_Brothers_US_t_Wizard","Montezuma's Revenge","a8b_Montezumas_Revenge_1984_Parker_Brothers_US","Montezuma's Revenge"
"zx_Auf_Wiedersehen_Monty","REMOVE","zx_Auf_Wiedersehen_Monty_1987_Gremlin_Graphics_Software_128K","Auf Wiedersehen Monty","zx_Auf_Wiedersehen_Monty_1987_Gremlin_Graphics_Software","Auf Wiedersehen Monty"
"zx_Auf_Wiedersehen_Monty","REMOVE","zx_Auf_Wiedersehen_Monty_1987_Gremlin_Graphics_Software_a","Auf Wiedersehen Monty","zx_Auf_Wiedersehen_Monty_1987_Gremlin_Graphics_Software","Auf Wiedersehen Monty"
"zx_Auf_Wiedersehen_Monty","REMOVE","zx_Auf_Wiedersehen_Monty_1987_Gremlin_Graphics_Software_a2","Auf Wiedersehen Monty","zx_Auf_Wiedersehen_Monty_1987_Gremlin_Graphics_Software","Auf Wiedersehen Monty"
"zx_Auf_Wiedersehen_Monty","REMOVE","zx_Auf_Wiedersehen_Monty_1987_Gremlin_Graphics_Software_a3","Auf Wiedersehen Monty","zx_Auf_Wiedersehen_Monty_1987_Gremlin_Graphics_Software","Auf Wiedersehen Monty"
"zx_Auf_Wiedersehen_Monty","REMOVE","zx_Auf_Wiedersehen_Monty_1987_Gremlin_Graphics_Software_a4","Auf Wiedersehen Monty","zx_Auf_Wiedersehen_Monty_1987_Gremlin_Graphics_Software","Auf Wiedersehen Monty"
"zx_Auf_Wiedersehen_Monty","REMOVE","zx_Auf_Wiedersehen_Monty_1987_Gremlin_Graphics_Software_h_128K","Auf Wiedersehen Monty","zx_Auf_Wiedersehen_Monty_1987_Gremlin_Graphics_Software","Auf Wiedersehen Monty"
"zx_Auf_Wiedersehen_Monty","REMOVE","zx_Auf_Wiedersehen_Monty_1987_Gremlin_Graphics_Software_h_a_128K","Auf Wiedersehen Monty","zx_Auf_Wiedersehen_Monty_1987_Gremlin_Graphics_Software","Auf Wiedersehen Monty"
"a8b_Mr._Robot_and","REMOVE","a8b_Mr._Robot_and_His_Robot_Factory_1983_Databyte_GB_req_OSb_k_file","Mr. Robot and His Robot Factory","a8b_Mr._Robot_and_His_Robot_Factory_1983_Databyte_GB_a_req_OSb","Mr. Robot and His Robot Factory"
"a8b_Mr._Robot_and","REMOVE","a8b_Mr._Robot_and_His_Robot_Factory_1983_Datamost_US_h_SOL","Mr. Robot and His Robot Factory","a8b_Mr._Robot_and_His_Robot_Factory_1983_Databyte_GB_a_req_OSb","Mr. Robot and His Robot Factory"
"a8b_Mr._Robot_and","REMOVE","a8b_Mr._Robot_and_His_Robot_Factory_1983_Datamost_US_h_Wizard","Mr. Robot and His Robot Factory","a8b_Mr._Robot_and_His_Robot_Factory_1983_Databyte_GB_a_req_OSb","Mr. Robot and His Robot Factory"
"a8b_Mr._Robot_and","REMOVE","a8b_Mr._Robot_and_His_Robot_Factory_1983_Datamost_US_no_sound","Mr. Robot and His Robot Factory","a8b_Mr._Robot_and_His_Robot_Factory_1983_Databyte_GB_a_req_OSb","Mr. Robot and His Robot Factory"
"a8b_Mr._Robot_and","REMOVE","a8b_Mr._Robot_and_His_Robot_Factory_1983_Datamost_US_t_1","Mr. Robot and His Robot Factory","a8b_Mr._Robot_and_His_Robot_Factory_1983_Databyte_GB_a_req_OSb","Mr. Robot and His Robot Factory"
"a8b_Mr._Robot_and","REMOVE","a8b_Mr._Robot_and_His_Robot_Factory_1983_Datamost_US_t_1_Wizard","Mr. Robot and His Robot Factory","a8b_Mr._Robot_and_His_Robot_Factory_1983_Databyte_GB_a_req_OSb","Mr. Robot and His Robot Factory"
"a8b_Mr._Robot_and","REMOVE","a8b_Mr._Robot_and_His_Robot_Factory_1986_Databyte_GB_h_Fah_Zbydo_k_file","Mr. Robot and His Robot Factory","a8b_Mr._Robot_and_His_Robot_Factory_1983_Databyte_GB_a_req_OSb","Mr. Robot and His Robot Factory"
"Krazy_Kar_1984_IJK","REMOVE","Krazy_Kar_1984_IJK_Software_h_S8","Krazy Kar","Krazy_Kar_1984_IJK_Software","Krazy Kar"
"zx_Arcadia_1982_Imagine","REMOVE","zx_Arcadia_1982_Imagine_Software_16K","Arcadia","zx_Arcadia_1982_Imagine_Software","Arcadia"
"zx_Arcadia_1982_Imagine","REMOVE","zx_Arcadia_1982_Imagine_Software_a_16K","Arcadia","zx_Arcadia_1982_Imagine_Software","Arcadia"
"zx_Arcadia_1982_Imagine","REMOVE","zx_Arcadia_1982_Imagine_Software_a2_16K","Arcadia","zx_Arcadia_1982_Imagine_Software","Arcadia"
"zx_Arcadia_1982_Imagine","REMOVE","zx_Arcadia_1982_Imagine_Software_a3_16K","Arcadia","zx_Arcadia_1982_Imagine_Software","Arcadia"
"zx_Arcadia_1982_Imagine","REMOVE","zx_Arcadia_1982_Imagine_Software_a4_16K","Arcadia","zx_Arcadia_1982_Imagine_Software","Arcadia"
"zx_Arcadia_1982_Imagine","REMOVE","zx_Arcadia_1982_Imagine_Software_a5_16K","Arcadia","zx_Arcadia_1982_Imagine_Software","Arcadia"
"zx_Mega_Apocalypse_1988","REMOVE","zx_Mega_Apocalypse_1988_Martech_Games_128K","Mega-Apocalypse","zx_Mega_Apocalypse_1988_Martech_Games","Mega-Apocalypse"
"a8b_Ghost_Chaser_1984","REMOVE","a8b_Ghost_Chaser_1984_Artworx_US_cr_Steve_Bruce_a2_k_file","Ghost Chaser","a8b_Ghost_Chaser_1984_Artworx_US_cr_Steve_Bruce_a_k_file","Ghost Chaser"
"a8b_Ghost_Chaser_1984","REMOVE","a8b_Ghost_Chaser_1984_Artworx_US_cr_Steve_Bruce_k_file","Ghost Chaser","a8b_Ghost_Chaser_1984_Artworx_US_cr_Steve_Bruce_a_k_file","Ghost Chaser"
"a8b_Ghost_Chaser_1984","REMOVE","a8b_Ghost_Chaser_1984_Artworx_US_t_Wizard","Ghost Chaser","a8b_Ghost_Chaser_1984_Artworx_US_cr_Steve_Bruce_a_k_file","Ghost Chaser"
"zx_Explorer_1986_Electric","REMOVE","zx_Explorer_1986_Electric_Dreams_Software_a","Explorer","zx_Explorer_1986_Electric_Dreams_Software","Explorer"
"zx_CORE_Cybernetic_Organism","REMOVE","zx_CORE_Cybernetic_Organism_Recovery_Expedition_1986_A_F_Software_a","CORE - Cybernetic Organism Recovery Expedition","zx_CORE_Cybernetic_Organism_Recovery_Expedition_1986_A_F_Software","CORE - Cybernetic Organism Recovery Expedition"
"zx_CORE_Cybernetic_Organism","REMOVE","zx_CORE_Cybernetic_Organism_Recovery_Expedition_1986_A_F_Software_a2","CORE - Cybernetic Organism Recovery Expedition","zx_CORE_Cybernetic_Organism_Recovery_Expedition_1986_A_F_Software","CORE - Cybernetic Organism Recovery Expedition"
"zx_CORE_Cybernetic_Organism","REMOVE","zx_CORE_Cybernetic_Organism_Recovery_Expedition_1986_A_F_Software_a3","CORE - Cybernetic Organism Recovery Expedition","zx_CORE_Cybernetic_Organism_Recovery_Expedition_1986_A_F_Software","CORE - Cybernetic Organism Recovery Expedition"
"zx_Popeye_1985_DKTronics","REMOVE","zx_Popeye_1985_DKTronics_a","Popeye","zx_Popeye_1985_DKTronics","Popeye"
"zx_Popeye_1985_DKTronics","REMOVE","zx_Popeye_1985_DKTronics_a2","Popeye","zx_Popeye_1985_DKTronics","Popeye"
"zx_Bugaboo_the_Flea","REMOVE","zx_Bugaboo_the_Flea_1983_Quicksilva_aka_Pulga_La","Bugaboo the Flea","zx_Bugaboo_the_Flea_1983_Quicksilva_a_aka_Pulga_La","Bugaboo the Flea"
"zx_Blinkys_Scary_School","REMOVE","zx_Blinkys_Scary_School_1990_Zeppelin_Games_a","Blinky's Scary School","zx_Blinkys_Scary_School_1990_Zeppelin_Games","Blinky's Scary School"
"zx_Handicap_Golf_1984","REMOVE","zx_Handicap_Golf_1984_CRL_Group_a","Handicap Golf","zx_Handicap_Golf_1984_CRL_Group","Handicap Golf"
"zx_Handicap_Golf_1984","REMOVE","zx_Handicap_Golf_1984_CRL_Group_a2","Handicap Golf","zx_Handicap_Golf_1984_CRL_Group","Handicap Golf"
"zx_Arc_of_Yesod","REMOVE","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software_128K","Arc of Yesod, The","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software","Arc of Yesod, The"
"zx_Arc_of_Yesod","REMOVE","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software_a","Arc of Yesod, The","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software","Arc of Yesod, The"
"zx_Arc_of_Yesod","REMOVE","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software_a_128K","Arc of Yesod, The","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software","Arc of Yesod, The"
"zx_Arc_of_Yesod","REMOVE","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software_a2","Arc of Yesod, The","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software","Arc of Yesod, The"
"zx_Arc_of_Yesod","REMOVE","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software_a2_128K","Arc of Yesod, The","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software","Arc of Yesod, The"
"zx_Arc_of_Yesod","REMOVE","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software_a3","Arc of Yesod, The","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software","Arc of Yesod, The"
"zx_Arc_of_Yesod","REMOVE","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software_a3_128K","Arc of Yesod, The","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software","Arc of Yesod, The"
"zx_Arc_of_Yesod","REMOVE","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software_a4","Arc of Yesod, The","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software","Arc of Yesod, The"
"zx_Arc_of_Yesod","REMOVE","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software_a4_128K","Arc of Yesod, The","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software","Arc of Yesod, The"
"zx_Arc_of_Yesod","REMOVE","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software_a5","Arc of Yesod, The","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software","Arc of Yesod, The"
"zx_Arc_of_Yesod","REMOVE","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software_t","Arc of Yesod, The","zx_Arc_of_Yesod_The_1985_Thor_Computer_Software","Arc of Yesod, The"
"zx_Commando_1985_Elite","REMOVE","zx_Commando_1985_Elite_Systems_a2","Commando","zx_Commando_1985_Elite_Systems","Commando"
"zx_Commando_1985_Elite","REMOVE","zx_Commando_1985_Elite_Systems_a3","Commando","zx_Commando_1985_Elite_Systems","Commando"
"zx_Commando_1985_Elite","REMOVE","zx_Commando_1985_Elite_Systems_a4","Commando","zx_Commando_1985_Elite_Systems","Commando"
"zx_Commando_1985_Elite","REMOVE","zx_Commando_1985_Elite_Systems_a5","Commando","zx_Commando_1985_Elite_Systems","Commando"
"zx_Commando_1985_Elite","REMOVE","zx_Commando_1985_Elite_Systems_t_128K","Commando","zx_Commando_1985_Elite_Systems","Commando"
"zx_Miami_Vice_1986","REMOVE","zx_Miami_Vice_1986_Ocean_a","Miami Vice","zx_Miami_Vice_1986_Ocean","Miami Vice"
"zx_Miami_Vice_1986","REMOVE","zx_Miami_Vice_1986_Ocean_a2","Miami Vice","zx_Miami_Vice_1986_Ocean","Miami Vice"
"zx_Bear_George_1984","REMOVE","zx_Bear_George_1984_Cheetahsoft_a","Bear George","zx_Bear_George_1984_Cheetahsoft","Bear George"
"zx_Dead_or_Alive","REMOVE","zx_Dead_or_Alive_1987_Alternative_Software_a","Dead or Alive","zx_Dead_or_Alive_1987_Alternative_Software","Dead or Alive"
"zx_One_Man_and","REMOVE","zx_One_Man_and_his_Droid_1985_Mastertronic_a","One Man and his Droid","zx_One_Man_and_his_Droid_1985_Mastertronic","One Man and his Droid"
"zx_One_Man_and","REMOVE","zx_One_Man_and_his_Droid_1985_Mastertronic_a2","One Man and his Droid","zx_One_Man_and_his_Droid_1985_Mastertronic","One Man and his Droid"
"zx_One_Man_and","REMOVE","zx_One_Man_and_his_Droid_1985_Mastertronic_a3","One Man and his Droid","zx_One_Man_and_his_Droid_1985_Mastertronic","One Man and his Droid"
"zx_One_Man_and","REMOVE","zx_One_Man_and_his_Droid_1985_Mastertronic_a4","One Man and his Droid","zx_One_Man_and_his_Droid_1985_Mastertronic","One Man and his Droid"
"a8b_Yogi_Bear_and","REMOVE","a8b_Yogi_Bear_and_Friends_in_The_Greed_Monster_1990_Hi_Tec_Software_GB_cr_Mr._Bacard","Yogi Bear and Friends in The Greed Monster","a8b_Yogi_Bear_and_Friends_in_The_Greed_Monster_1990_Hi_Tec_Software_GB_cr_Bloody_Cod","Yogi Bear and Friends in The Greed Monster"
"zx_Gary_Linekers_Super","REMOVE","zx_Gary_Linekers_Super_Star_Soccer_1987_Gremlin_Graphics_Software","Gary Lineker's Super Star Soccer","zx_Gary_Linekers_Super_Skills_1988_Gremlin_Graphics_Software_128K","Gary Lineker's Super Skills"
"zx_Gary_Linekers_Super","REMOVE","zx_Gary_Linekers_Super_Star_Soccer_1987_Gremlin_Graphics_Software_a2","Gary Lineker's Super Star Soccer","zx_Gary_Linekers_Super_Skills_1988_Gremlin_Graphics_Software_128K","Gary Lineker's Super Skills"
"zx_Chinese_Juggler_The","REMOVE","zx_Chinese_Juggler_The_1984_Ocean_a","Chinese Juggler, The","zx_Chinese_Juggler_The_1984_Ocean","Chinese Juggler, The"
"zx_Chinese_Juggler_The","REMOVE","zx_Chinese_Juggler_The_1984_Ocean_a2","Chinese Juggler, The","zx_Chinese_Juggler_The_1984_Ocean","Chinese Juggler, The"
"zx_Ruff_and_Reddy","REMOVE","zx_Ruff_and_Reddy_in_The_Space_Adventure_1990_Hi_Tec_Software_128K","Ruff and Reddy in The Space Adventure","zx_Ruff_and_Reddy_in_The_Space_Adventure_1990_Hi_Tec_Software","Ruff and Reddy in The Space Adventure"
"zx_Ruff_and_Reddy","REMOVE","zx_Ruff_and_Reddy_in_The_Space_Adventure_1990_Hi_Tec_Software_a","Ruff and Reddy in The Space Adventure","zx_Ruff_and_Reddy_in_The_Space_Adventure_1990_Hi_Tec_Software","Ruff and Reddy in The Space Adventure"
"zx_Xeno_1986_A","REMOVE","zx_Xeno_1986_A_F_Software_a","Xeno","zx_Xeno_1986_A_F_Software","Xeno"
"zx_Xeno_1986_A","REMOVE","zx_Xeno_1986_A_F_Software_a2","Xeno","zx_Xeno_1986_A_F_Software","Xeno"
"a8b_Mr._Cool_1983","REMOVE","a8b_Mr._Cool_1983_Sierra_On_Line_US_k_file","Mr. Cool","a8b_Mr._Cool_1983_Sierra_On_Line_US","Mr. Cool"
"a8b_Mr._Cool_1983","REMOVE","a8b_Mr._Cool_1983_Sierra_On_Line_US_t","Mr. Cool","a8b_Mr._Cool_1983_Sierra_On_Line_US","Mr. Cool"
"zx_Star_Wars_III","REMOVE","zx_Star_Wars_III_Return_of_the_Jedi_1989_Domark_128K","Star Wars III - Return of the Jedi","zx_Star_Wars_III_Return_of_the_Jedi_1989_Domark","Star Wars III - Return of the Jedi"
"zx_Star_Wars_III","REMOVE","zx_Star_Wars_III_Return_of_the_Jedi_1989_Domark_a","Star Wars III - Return of the Jedi","zx_Star_Wars_III_Return_of_the_Jedi_1989_Domark","Star Wars III - Return of the Jedi"
"a8b_Repton_1983_Sirius","REMOVE","a8b_Repton_1983_Sirius_Software_US_a_no_title_k_file","Repton","a8b_Repton_1983_Sirius_Software_US_a","Repton"
"a8b_Repton_1983_Sirius","REMOVE","a8b_Repton_1983_Sirius_Software_US_a2_no_title_k_file","Repton","a8b_Repton_1983_Sirius_Software_US_a","Repton"
"a8b_Repton_1983_Sirius","REMOVE","a8b_Repton_1983_Sirius_Software_US_h_Homesoft_k_file","Repton","a8b_Repton_1983_Sirius_Software_US_a","Repton"
"a8b_Repton_1983_Sirius","REMOVE","a8b_Repton_1983_Sirius_Software_US_k_file","Repton","a8b_Repton_1983_Sirius_Software_US_a","Repton"
"a8b_Repton_1983_Sirius","REMOVE","a8b_Repton_1983_Sirius_Software_US_no_title_k_file","Repton","a8b_Repton_1983_Sirius_Software_US_a","Repton"
"zx_Diamond_1988_Destiny","REMOVE","zx_Diamond_1988_Destiny_Software_a","Diamond","zx_Diamond_1988_Destiny_Software","Diamond"
"zx_Diamond_1988_Destiny","REMOVE","zx_Diamond_1988_Destiny_Software_a2","Diamond","zx_Diamond_1988_Destiny_Software","Diamond"
"zx_Football_Manager_2","REMOVE","zx_Football_Manager_2_Expansion_Kit_1989_Addictive_Games","Football Manager 2 - Expansion Kit","zx_Football_Manager_2_1988_Addictive_Games","Football Manager 2"
"a8b_Necromancer_1982_Synapse","REMOVE","a8b_Necromancer_1982_Synapse_Software_US_a2_k_file","Necromancer","a8b_Necromancer_1982_Synapse_Software_US_a_k_file","Necromancer"
"a8b_Necromancer_1982_Synapse","REMOVE","a8b_Necromancer_1982_Synapse_Software_US_k_file","Necromancer","a8b_Necromancer_1982_Synapse_Software_US_a_k_file","Necromancer"
"zx_Sanxion_The_Spectrum","REMOVE","zx_Sanxion_The_Spectrum_Remix_1989_Thalamus_128K","Sanxion - The Spectrum Remix","zx_Sanxion_The_Spectrum_Remix_1989_Thalamus","Sanxion - The Spectrum Remix"
"zx_Defenders_of_the","REMOVE","zx_Defenders_of_the_Earth_1990_Enigma_Variations_128K","Defenders of the Earth","zx_Defenders_of_the_Earth_1990_Enigma_Variations","Defenders of the Earth"
"zx_Defenders_of_the","REMOVE","zx_Defenders_of_the_Earth_1990_Enigma_Variations_a","Defenders of the Earth","zx_Defenders_of_the_Earth_1990_Enigma_Variations","Defenders of the Earth"
"zx_Defenders_of_the","REMOVE","zx_Defenders_of_the_Earth_1990_Enigma_Variations_a_128K","Defenders of the Earth","zx_Defenders_of_the_Earth_1990_Enigma_Variations","Defenders of the Earth"
"zx_Cholo_1987_Firebird","REMOVE","zx_Cholo_1987_Firebird_Software_a","Cholo","zx_Cholo_1987_Firebird_Software","Cholo"
"zx_Dizzy_II_Treasure","REMOVE","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters_128K","Dizzy II - Treasure Island Dizzy","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters","Dizzy II - Treasure Island Dizzy"
"zx_Dizzy_II_Treasure","REMOVE","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters_a","Dizzy II - Treasure Island Dizzy","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters","Dizzy II - Treasure Island Dizzy"
"zx_Dizzy_II_Treasure","REMOVE","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters_a_128K","Dizzy II - Treasure Island Dizzy","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters","Dizzy II - Treasure Island Dizzy"
"zx_Dizzy_II_Treasure","REMOVE","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters_a2","Dizzy II - Treasure Island Dizzy","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters","Dizzy II - Treasure Island Dizzy"
"zx_Dizzy_II_Treasure","REMOVE","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters_a2_128K","Dizzy II - Treasure Island Dizzy","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters","Dizzy II - Treasure Island Dizzy"
"zx_Dizzy_II_Treasure","REMOVE","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters_a3","Dizzy II - Treasure Island Dizzy","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters","Dizzy II - Treasure Island Dizzy"
"zx_Dizzy_II_Treasure","REMOVE","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters_ru_128K","Dizzy II - Treasure Island Dizzy","zx_Dizzy_II_Treasure_Island_Dizzy_1988_Codemasters","Dizzy II - Treasure Island Dizzy"
"zx_Battle_Zone_1984","REMOVE","zx_Battle_Zone_1984_Quicksilva_a","Battle Zone","zx_Battle_Zone_1984_Quicksilva","Battle Zone"
"zx_Jocky_Wilsons_Darts","REMOVE","zx_Jocky_Wilsons_Darts_Challenge_1989_Zeppelin_Games_a","Jocky Wilson's Darts Challenge","zx_Jocky_Wilsons_Darts_Challenge_1989_Zeppelin_Games","Jocky Wilson's Darts Challenge"
"zx_Lode_Runner_1984","REMOVE","zx_Lode_Runner_1984_Software_Projects_Part_1_of_2","Lode Runner (Part 1 of 2)","zx_Lode_Runner_1984_Software_Projects_128K","Lode Runner"
"zx_Lode_Runner_1984","REMOVE","zx_Lode_Runner_1984_Software_Projects_Part_2_of_2","Lode Runner (Part 2 of 2)","zx_Lode_Runner_1984_Software_Projects_128K","Lode Runner"
"zx_Operation_Hormuz_1989","REMOVE","zx_Operation_Hormuz_1989_Again_Again_128K","Operation Hormuz","zx_Operation_Hormuz_1989_Again_Again","Operation Hormuz"
"3D_Tic_Tac_Toe","REMOVE","3D_Tic_Tac_Toe_1984_Radarsoft_h_1404","3D Tic Tac Toe","3D_Tic_Tac_Toe_1984_Radarsoft","3D Tic Tac Toe"
"d64_Zeppelin_Rescue_1982","REMOVE","d64_Zeppelin_Rescue_1982_Intercept_Software_h_Seans","Zeppelin Rescue","d64_Zeppelin_Rescue_1982_Intercept_Software","Zeppelin Rescue"
"zx_Gnome_Ranger_II","REMOVE","zx_Gnome_Ranger_II_Ingrids_Back_1989_Level_9_Computing_Part_1_of_3_128K","Gnome Ranger II - Ingrid's Back! (Part 1 of 3)","zx_Gnome_Ranger_II_Ingrids_Back_1989_Level_9_Computing_Part_1_of_3","Gnome Ranger II - Ingrid's Back! (Part 1 of 3)"
